maze_size,maze_num,try_num,result
11,10,35,3780
11,10,36,1206
11,10,37,984
11,10,38,2460
11,10,39,82
11,10,40,1244
11,10,41,338
11,10,42,1418
11,10,43,1996
11,10,44,2624
11,10,45,576
11,10,46,768
11,10,47,372
11,10,48,406
11,10,49,350
11,10,50,652
11,10,51,2510
11,10,52,168
11,10,53,72
11,10,54,452
11,10,55,800
11,10,56,326
11,10,57,842
11,10,58,2410
11,10,59,910
11,10,60,1512
11,10,61,2414
11,10,62,142
11,10,63,552
11,10,64,1070
11,10,65,3154
11,10,66,588
11,10,67,1600
11,10,68,266
11,10,69,1354
11,10,70,1162
11,10,71,186
11,10,72,320
11,10,73,2026
11,10,74,1160
11,10,75,3230
11,10,76,766
11,10,77,1610
11,10,78,1090
11,10,79,182
11,10,80,350
11,10,81,540
11,10,82,2068
11,10,83,520
11,10,84,2370
11,10,85,662
11,10,86,674
11,10,87,182
11,10,88,824
11,10,89,1526
11,10,90,2308
11,10,91,2232
11,10,92,2320
11,10,93,128
11,10,94,532
11,10,95,276
11,10,96,308
11,10,97,118
11,10,98,808
11,10,99,756
11,11,0,362
11,11,1,506
11,11,2,742
11,11,3,2162
11,11,4,940
11,11,5,710
11,11,6,2532
11,11,7,2050
11,11,8,600
11,11,9,2908
11,11,10,7704
11,11,11,1220
11,11,12,2048
11,11,13,2802
11,11,14,2420
11,11,15,774
11,11,16,2564
11,11,17,2342
11,11,18,1786
11,11,19,1896
11,11,20,1730
11,11,21,932
11,11,22,1646
11,11,23,2398
11,11,24,552
11,11,25,1976
11,11,26,448
11,11,27,912
11,11,28,2592
11,11,29,3216
11,11,30,204
11,11,31,2638
11,11,32,1076
11,11,33,3624
11,11,34,5112
11,11,35,1282
11,11,36,4104
11,11,37,562
11,11,38,1928
11,11,39,1338
11,11,40,792
11,11,41,1972
11,11,42,536
11,11,43,336
11,11,44,1476
11,11,45,570
11,11,46,1340
11,11,47,262
11,11,48,2588
11,11,49,436
11,11,50,2992
11,11,51,342
11,11,52,174
11,11,53,622
11,11,54,508
11,11,55,1470
11,11,56,1552
11,11,57,1732
11,11,58,504
11,11,59,1170
11,11,60,1040
11,11,61,1046
11,11,62,550
11,11,63,10302
11,11,64,8002
11,11,65,566
11,11,66,332
11,11,67,2720
11,11,68,730
11,11,69,472
11,11,70,102
11,11,71,2012
11,11,72,746
11,11,73,1990
11,11,74,326
11,11,75,1010
11,11,76,716
11,11,77,1186
11,11,78,2714
11,11,79,2466
11,11,80,718
11,11,81,704
11,11,82,412
11,11,83,366
11,11,84,664
11,11,85,768
11,11,86,1226
11,11,87,424
11,11,88,738
11,11,89,1014
11,11,90,1316
11,11,91,752
11,11,92,3162
11,11,93,1504
11,11,94,1758
11,11,95,1944
11,11,96,1764
11,11,97,2608
11,11,98,3610
11,11,99,1392
11,12,0,680
11,12,1,1558
11,12,2,548
11,12,3,2822
11,12,4,2610
11,12,5,1574
11,12,6,1122
11,12,7,804
11,12,8,1438
11,12,9,1144
11,12,10,1324
11,12,11,264
11,12,12,468
11,12,13,3682
11,12,14,1456
11,12,15,310
11,12,16,1354
11,12,17,3382
11,12,18,786
11,12,19,2184
11,12,20,6084
11,12,21,6590
11,12,22,1002
11,12,23,424
11,12,24,506
11,12,25,1866
11,12,26,2836
11,12,27,2754
11,12,28,2336
11,12,29,1632
11,12,30,506
11,12,31,4344
11,12,32,1808
11,12,33,918
11,12,34,444
11,12,35,1726
11,12,36,952
11,12,37,618
11,12,38,930
11,12,39,1498
11,12,40,500
11,12,41,1078
11,12,42,1390
11,12,43,1106
11,12,44,730
11,12,45,1032
11,12,46,1358
11,12,47,1104
11,12,48,544
11,12,49,746
11,12,50,464
11,12,51,1218
11,12,52,364
11,12,53,4138
11,12,54,2598
11,12,55,2132
11,12,56,112
11,12,57,1822
11,12,58,830
11,12,59,448
11,12,60,342
11,12,61,818
11,12,62,1806
11,12,63,576
11,12,64,1312
11,12,65,760
11,12,66,2534
11,12,67,246
11,12,68,216
11,12,69,160
11,12,70,1494
11,12,71,4598
11,12,72,1068
11,12,73,1652
11,12,74,602
11,12,75,2680
11,12,76,1446
11,12,77,4856
11,12,78,948
11,12,79,598
11,12,80,112
11,12,81,564
11,12,82,2444
11,12,83,774
11,12,84,1822
11,12,85,138
11,12,86,630
11,12,87,666
11,12,88,1374
11,12,89,1176
11,12,90,436
11,12,91,2882
11,12,92,378
11,12,93,760
11,12,94,272
11,12,95,1228
11,12,96,2360
11,12,97,436
11,12,98,618
11,12,99,1328
11,13,0,276
11,13,1,972
11,13,2,308
11,13,3,786
11,13,4,500
11,13,5,2462
11,13,6,280
11,13,7,2112
11,13,8,2380
11,13,9,664
11,13,10,640
11,13,11,182
11,13,12,280
11,13,13,1448
11,13,14,110
11,13,15,3260
11,13,16,1260
11,13,17,3324
11,13,18,216
11,13,19,1330
11,13,20,1960
11,13,21,3662
11,13,22,8402
11,13,23,664
11,13,24,872
11,13,25,1088
11,13,26,1870
11,13,27,700
11,13,28,1562
11,13,29,2600
11,13,30,2988
11,13,31,1572
11,13,32,1080
11,13,33,430
11,13,34,1228
11,13,35,132
11,13,36,280
11,13,37,340
11,13,38,546
11,13,39,338
11,13,40,774
11,13,41,274
11,13,42,238
11,13,43,3088
11,13,44,1106
11,13,45,1760
11,13,46,206
11,13,47,2226
11,13,48,2550
11,13,49,2636
11,13,50,3854
11,13,51,146
11,13,52,798
11,13,53,336
11,13,54,2006
11,13,55,2866
11,13,56,3192
11,13,57,504
11,13,58,760
11,13,59,1656
11,13,60,518
11,13,61,1424
11,13,62,888
11,13,63,2784
11,13,64,986
11,13,65,3414
11,13,66,726
11,13,67,1198
11,13,68,458
11,13,69,2254
11,13,70,3868
11,13,71,1090
11,13,72,104
11,13,73,982
11,13,74,3804
11,13,75,968
11,13,76,5950
11,13,77,500
11,13,78,4020
11,13,79,2360
11,13,80,1126
11,13,81,1246
11,13,82,1668
11,13,83,514
11,13,84,1844
11,13,85,3062
11,13,86,548
11,13,87,1710
11,13,88,3676
11,13,89,3650
11,13,90,2502
11,13,91,146
11,13,92,904
11,13,93,636
11,13,94,1638
11,13,95,4094
11,13,96,130
11,13,97,140
11,13,98,1278
11,13,99,910
11,14,0,834
11,14,1,656
11,14,2,490
11,14,3,1656
11,14,4,926
11,14,5,676
11,14,6,1986
11,14,7,460
11,14,8,878
11,14,9,2768
11,14,10,366
11,14,11,1062
11,14,12,1360
11,14,13,336
11,14,14,1356
11,14,15,5436
11,14,16,3134
11,14,17,190
11,14,18,486
11,14,19,1532
11,14,20,2102
11,14,21,1164
11,14,22,2750
11,14,23,1218
11,14,24,2688
11,14,25,944
11,14,26,1648
11,14,27,1286
11,14,28,98
11,14,29,1792
11,14,30,630
11,14,31,942
11,14,32,1630
11,14,33,166
11,14,34,1858
11,14,35,1128
11,14,36,2942
11,14,37,1358
11,14,38,744
11,14,39,1476
11,14,40,910
11,14,41,2282
11,14,42,270
11,14,43,412
11,14,44,4312
11,14,45,1060
11,14,46,1374
11,14,47,238
11,14,48,1556
11,14,49,772
11,14,50,1306
11,14,51,4998
11,14,52,204
11,14,53,1064
11,14,54,456
11,14,55,532
11,14,56,166
11,14,57,660
11,14,58,1898
11,14,59,3982
11,14,60,580
11,14,61,80
11,14,62,6562
11,14,63,1480
11,14,64,1038
11,14,65,1272
11,14,66,170
11,14,67,588
11,14,68,1574
11,14,69,3162
11,14,70,254
11,14,71,1274
11,14,72,768
11,14,73,1358
11,14,74,582
11,14,75,1032
11,14,76,4196
11,14,77,1766
11,14,78,690
11,14,79,328
11,14,80,218
11,14,81,3284
11,14,82,278
11,14,83,2440
11,14,84,1094
11,14,85,3558
11,14,86,1846
11,14,87,1362
11,14,88,2538
11,14,89,378
11,14,90,494
11,14,91,1886
11,14,92,1002
11,14,93,3694
11,14,94,1354
11,14,95,622
11,14,96,1008
11,14,97,1442
11,14,98,270
11,14,99,3924
11,15,0,290
11,15,1,814
11,15,2,126
11,15,3,1812
11,15,4,292
11,15,5,2580
11,15,6,124
11,15,7,690
11,15,8,682
11,15,9,640
11,15,10,874
11,15,11,886
11,15,12,844
11,15,13,164
11,15,14,1416
11,15,15,658
11,15,16,1182
11,15,17,242
11,15,18,372
11,15,19,62
11,15,20,862
11,15,21,334
11,15,22,140
11,15,23,288
11,15,24,316
11,15,25,1108
11,15,26,970
11,15,27,1198
11,15,28,1038
11,15,29,864
11,15,30,626
11,15,31,846
11,15,32,234
11,15,33,1040
11,15,34,1328
11,15,35,196
11,15,36,440
11,15,37,188
11,15,38,428
11,15,39,1202
11,15,40,596
11,15,41,930
11,15,42,494
11,15,43,270
11,15,44,334
11,15,45,3168
11,15,46,430
11,15,47,246
11,15,48,2042
11,15,49,1624
11,15,50,980
11,15,51,124
11,15,52,684
11,15,53,1340
11,15,54,396
11,15,55,248
11,15,56,182
11,15,57,1596
11,15,58,2260
11,15,59,158
11,15,60,992
11,15,61,444
11,15,62,1390
11,15,63,416
11,15,64,1066
11,15,65,414
11,15,66,2836
11,15,67,1704
11,15,68,628
11,15,69,628
11,15,70,806
11,15,71,800
11,15,72,110
11,15,73,1406
11,15,74,370
11,15,75,666
11,15,76,666
11,15,77,676
11,15,78,228
11,15,79,1076
11,15,80,128
11,15,81,240
11,15,82,566
11,15,83,1274
11,15,84,454
11,15,85,142
11,15,86,574
11,15,87,942
11,15,88,612
11,15,89,372
11,15,90,626
11,15,91,282
11,15,92,138
11,15,93,1128
11,15,94,336
11,15,95,74
11,15,96,3220
11,15,97,1234
11,15,98,1024
11,15,99,338
11,16,0,1246
11,16,1,838
11,16,2,790
11,16,3,1310
11,16,4,726
11,16,5,2166
11,16,6,954
11,16,7,332
11,16,8,2404
11,16,9,940
11,16,10,908
11,16,11,364
11,16,12,790
11,16,13,206
11,16,14,2424
11,16,15,4504
11,16,16,1974
11,16,17,654
11,16,18,1572
11,16,19,438
11,16,20,1676
11,16,21,1146
11,16,22,1340
11,16,23,430
11,16,24,176
11,16,25,60
11,16,26,426
11,16,27,810
11,16,28,1666
11,16,29,438
11,16,30,118
11,16,31,4564
11,16,32,244
11,16,33,474
11,16,34,830
11,16,35,1998
11,16,36,2062
11,16,37,1956
11,16,38,112
11,16,39,410
11,16,40,494
11,16,41,2792
11,16,42,1096
11,16,43,1278
11,16,44,1112
11,16,45,3164
11,16,46,982
11,16,47,346
11,16,48,364
11,16,49,598
11,16,50,2372
11,16,51,980
11,16,52,492
11,16,53,326
11,16,54,276
11,16,55,1068
11,16,56,1916
11,16,57,408
11,16,58,138
11,16,59,2624
11,16,60,1008
11,16,61,718
11,16,62,146
11,16,63,218
11,16,64,1658
11,16,65,864
11,16,66,566
11,16,67,614
11,16,68,636
11,16,69,420
11,16,70,114
11,16,71,1278
11,16,72,636
11,16,73,1574
11,16,74,856
11,16,75,1346
11,16,76,2032
11,16,77,444
11,16,78,2166
11,16,79,1304
11,16,80,1742
11,16,81,1066
11,16,82,144
11,16,83,582
11,16,84,2608
11,16,85,302
11,16,86,4354
11,16,87,2436
11,16,88,1282
11,16,89,1164
11,16,90,2072
11,16,91,310
11,16,92,1110
11,16,93,2236
11,16,94,3172
11,16,95,1802
11,16,96,606
11,16,97,2432
11,16,98,534
11,16,99,2718
11,17,0,226
11,17,1,2670
11,17,2,1126
11,17,3,930
11,17,4,3496
11,17,5,452
11,17,6,1516
11,17,7,472
11,17,8,160
11,17,9,894
11,17,10,900
11,17,11,946
11,17,12,678
11,17,13,534
11,17,14,396
11,17,15,560
11,17,16,1336
11,17,17,846
11,17,18,430
11,17,19,622
11,17,20,1376
11,17,21,1752
11,17,22,2336
11,17,23,1976
11,17,24,2482
11,17,25,3230
11,17,26,532
11,17,27,178
11,17,28,626
11,17,29,412
11,17,30,998
11,17,31,736
11,17,32,1114
11,17,33,1406
11,17,34,1164
11,17,35,366
11,17,36,1264
11,17,37,398
11,17,38,2802
11,17,39,712
11,17,40,526
11,17,41,3176
11,17,42,500
11,17,43,1148
11,17,44,626
11,17,45,1324
11,17,46,768
11,17,47,276
11,17,48,2448
11,17,49,524
11,17,50,4952
11,17,51,1750
11,17,52,1324
11,17,53,1072
11,17,54,114
11,17,55,630
11,17,56,1088
11,17,57,188
11,17,58,324
11,17,59,222
11,17,60,408
11,17,61,968
11,17,62,702
11,17,63,144
11,17,64,132
11,17,65,1948
11,17,66,3708
11,17,67,726
11,17,68,832
11,17,69,1452
11,17,70,138
11,17,71,1032
11,17,72,1160
11,17,73,1482
11,17,74,2622
11,17,75,1690
11,17,76,274
11,17,77,5540
11,17,78,1628
11,17,79,142
11,17,80,1928
11,17,81,2548
11,17,82,1858
11,17,83,494
11,17,84,1476
11,17,85,888
11,17,86,3664
11,17,87,596
11,17,88,1156
11,17,89,1348
11,17,90,1074
11,17,91,670
11,17,92,1138
11,17,93,380
11,17,94,1876
11,17,95,426
11,17,96,2520
11,17,97,790
11,17,98,1116
11,17,99,320
11,18,0,218
11,18,1,2792
11,18,2,332
11,18,3,434
11,18,4,918
11,18,5,3006
11,18,6,1482
11,18,7,1728
11,18,8,658
11,18,9,4338
11,18,10,484
11,18,11,344
11,18,12,624
11,18,13,1536
11,18,14,184
11,18,15,2052
11,18,16,344
11,18,17,220
11,18,18,1566
11,18,19,738
11,18,20,1746
11,18,21,604
11,18,22,846
11,18,23,3184
11,18,24,390
11,18,25,350
11,18,26,1648
11,18,27,140
11,18,28,218
11,18,29,5456
11,18,30,692
11,18,31,594
11,18,32,528
11,18,33,1342
11,18,34,270
11,18,35,286
11,18,36,470
11,18,37,1118
11,18,38,3018
11,18,39,1610
11,18,40,80
11,18,41,2010
11,18,42,296
11,18,43,554
11,18,44,546
11,18,45,1454
11,18,46,100
11,18,47,1948
11,18,48,2444
11,18,49,1736
11,18,50,132
11,18,51,262
11,18,52,3586
11,18,53,566
11,18,54,2464
11,18,55,224
11,18,56,1570
11,18,57,822
11,18,58,468
11,18,59,2698
11,18,60,108
11,18,61,414
11,18,62,330
11,18,63,1778
11,18,64,1712
11,18,65,4784
11,18,66,458
11,18,67,1524
11,18,68,168
11,18,69,138
11,18,70,960
11,18,71,562
11,18,72,1722
11,18,73,1368
11,18,74,520
11,18,75,2802
11,18,76,1254
11,18,77,1246
11,18,78,354
11,18,79,678
11,18,80,1634
11,18,81,334
11,18,82,258
11,18,83,1790
11,18,84,182
11,18,85,2954
11,18,86,1752
11,18,87,686
11,18,88,566
11,18,89,1052
11,18,90,172
11,18,91,124
11,18,92,1066
11,18,93,598
11,18,94,204
11,18,95,792
11,18,96,1268
11,18,97,378
11,18,98,1020
11,18,99,1190
11,19,0,338
11,19,1,1504
11,19,2,682
11,19,3,1750
11,19,4,2400
11,19,5,1526
11,19,6,700
11,19,7,1966
11,19,8,1704
11,19,9,3304
11,19,10,262
11,19,11,1626
11,19,12,2052
11,19,13,974
11,19,14,416
11,19,15,348
11,19,16,1128
11,19,17,1500
11,19,18,418
11,19,19,392
11,19,20,440
11,19,21,446
11,19,22,790
11,19,23,364
11,19,24,278
11,19,25,1968
11,19,26,424
11,19,27,1384
11,19,28,516
11,19,29,366
11,19,30,762
11,19,31,936
11,19,32,588
11,19,33,824
11,19,34,914
11,19,35,4546
11,19,36,956
11,19,37,492
11,19,38,5670
11,19,39,1136
11,19,40,2958
11,19,41,718
11,19,42,586
11,19,43,136
11,19,44,1290
11,19,45,752
11,19,46,584
11,19,47,636
11,19,48,78
11,19,49,200
11,19,50,1506
11,19,51,788
11,19,52,1718
11,19,53,3352
11,19,54,268
11,19,55,606
11,19,56,676
11,19,57,92
11,19,58,2924
11,19,59,1098
11,19,60,656
11,19,61,418
11,19,62,534
11,19,63,828
11,19,64,2722
11,19,65,808
11,19,66,252
11,19,67,458
11,19,68,816
11,19,69,1870
11,19,70,668
11,19,71,180
11,19,72,2844
11,19,73,4352
11,19,74,310
11,19,75,940
11,19,76,464
11,19,77,918
11,19,78,852
11,19,79,1252
11,19,80,396
11,19,81,456
11,19,82,438
11,19,83,948
11,19,84,476
11,19,85,2184
11,19,86,656
11,19,87,474
11,19,88,1834
11,19,89,880
11,19,90,3308
11,19,91,1384
11,19,92,4738
11,19,93,146
11,19,94,438
11,19,95,396
11,19,96,534
11,19,97,446
11,19,98,244
11,19,99,732
11,20,0,316
11,20,1,536
11,20,2,4704
11,20,3,522
11,20,4,214
11,20,5,788
11,20,6,1096
11,20,7,2490
11,20,8,306
11,20,9,3320
11,20,10,2316
11,20,11,1474
11,20,12,350
11,20,13,414
11,20,14,3158
11,20,15,4434
11,20,16,446
11,20,17,2292
11,20,18,5412
11,20,19,832
11,20,20,2028
11,20,21,2200
11,20,22,882
11,20,23,144
11,20,24,4388
11,20,25,1726
11,20,26,278
11,20,27,212
11,20,28,1180
11,20,29,956
11,20,30,2094
11,20,31,690
11,20,32,1324
11,20,33,524
11,20,34,1616
11,20,35,4098
11,20,36,1728
11,20,37,246
11,20,38,814
11,20,39,784
11,20,40,356
11,20,41,1432
11,20,42,2082
11,20,43,2176
11,20,44,3212
11,20,45,2578
11,20,46,3260
11,20,47,382
11,20,48,306
11,20,49,1678
11,20,50,572
11,20,51,1302
11,20,52,2062
11,20,53,1962
11,20,54,3018
11,20,55,248
11,20,56,820
11,20,57,4398
11,20,58,254
11,20,59,454
11,20,60,446
11,20,61,872
11,20,62,1270
11,20,63,2154
11,20,64,2916
11,20,65,2812
11,20,66,62
11,20,67,822
11,20,68,1602
11,20,69,680
11,20,70,944
11,20,71,370
11,20,72,6154
11,20,73,1758
11,20,74,586
11,20,75,806
11,20,76,114
11,20,77,246
11,20,78,684
11,20,79,774
11,20,80,2828
11,20,81,778
11,20,82,334
11,20,83,1092
11,20,84,262
11,20,85,2726
11,20,86,1932
11,20,87,3472
11,20,88,1256
11,20,89,1050
11,20,90,766
11,20,91,1054
11,20,92,2708
11,20,93,444
11,20,94,1000
11,20,95,1382
11,20,96,1028
11,20,97,910
11,20,98,1020
11,20,99,720
11,21,0,620
11,21,1,664
11,21,2,378
11,21,3,1388
11,21,4,102
11,21,5,418
11,21,6,670
11,21,7,1338
11,21,8,1414
11,21,9,352
11,21,10,454
11,21,11,366
11,21,12,1702
11,21,13,1258
11,21,14,272
11,21,15,918
11,21,16,390
11,21,17,642
11,21,18,210
11,21,19,372
11,21,20,706
11,21,21,946
11,21,22,322
11,21,23,238
11,21,24,240
11,21,25,3366
11,21,26,1828
11,21,27,386
11,21,28,464
11,21,29,720
11,21,30,770
11,21,31,410
11,21,32,1680
11,21,33,328
11,21,34,228
11,21,35,426
11,21,36,340
11,21,37,224
11,21,38,1008
11,21,39,1626
11,21,40,312
11,21,41,42
11,21,42,394
11,21,43,302
11,21,44,310
11,21,45,1156
11,21,46,878
11,21,47,340
11,21,48,1372
11,21,49,2646
11,21,50,982
11,21,51,290
11,21,52,298
11,21,53,374
11,21,54,344
11,21,55,396
11,21,56,728
11,21,57,234
11,21,58,176
11,21,59,2048
11,21,60,630
11,21,61,1656
11,21,62,1358
11,21,63,618
11,21,64,3732
11,21,65,618
11,21,66,520
11,21,67,284
11,21,68,1194
11,21,69,1680
11,21,70,426
11,21,71,1408
11,21,72,2278
11,21,73,288
11,21,74,240
11,21,75,250
11,21,76,376
11,21,77,354
11,21,78,952
11,21,79,120
11,21,80,414
11,21,81,1774
11,21,82,2168
11,21,83,1182
11,21,84,1260
11,21,85,114
11,21,86,2482
11,21,87,84
11,21,88,1048
11,21,89,482
11,21,90,418
11,21,91,346
11,21,92,188
11,21,93,956
11,21,94,1214
11,21,95,1810
11,21,96,418
11,21,97,1440
11,21,98,780
11,21,99,1446
11,22,0,1724
11,22,1,964
11,22,2,4580
11,22,3,1416
11,22,4,1304
11,22,5,724
11,22,6,704
11,22,7,2060
11,22,8,572
11,22,9,636
11,22,10,5542
11,22,11,816
11,22,12,676
11,22,13,920
11,22,14,174
11,22,15,170
11,22,16,252
11,22,17,994
11,22,18,1252
11,22,19,5808
11,22,20,552
11,22,21,1826
11,22,22,3116
11,22,23,1664
11,22,24,1518
11,22,25,2622
11,22,26,1440
11,22,27,946
11,22,28,310
11,22,29,830
11,22,30,84
11,22,31,670
11,22,32,2858
11,22,33,506
11,22,34,692
11,22,35,854
11,22,36,404
11,22,37,1200
11,22,38,1856
11,22,39,1164
11,22,40,1248
11,22,41,1066
11,22,42,318
11,22,43,342
11,22,44,2678
11,22,45,1902
11,22,46,942
11,22,47,1478
11,22,48,800
11,22,49,458
11,22,50,1016
11,22,51,144
11,22,52,822
11,22,53,518
11,22,54,1444
11,22,55,2006
11,22,56,704
11,22,57,1154
11,22,58,470
11,22,59,600
11,22,60,2068
11,22,61,398
11,22,62,72
11,22,63,720
11,22,64,622
11,22,65,628
11,22,66,564
11,22,67,598
11,22,68,1548
11,22,69,222
11,22,70,470
11,22,71,696
11,22,72,180
11,22,73,2020
11,22,74,688
11,22,75,614
11,22,76,722
11,22,77,2032
11,22,78,604
11,22,79,302
11,22,80,358
11,22,81,2748
11,22,82,1518
11,22,83,1198
11,22,84,1982
11,22,85,546
11,22,86,2108
11,22,87,5070
11,22,88,480
11,22,89,164
11,22,90,372
11,22,91,2154
11,22,92,474
11,22,93,1358
11,22,94,178
11,22,95,1210
11,22,96,1666
11,22,97,328
11,22,98,1018
11,22,99,84
11,23,0,576
11,23,1,1002
11,23,2,922
11,23,3,1398
11,23,4,480
11,23,5,972
11,23,6,4274
11,23,7,660
11,23,8,1782
11,23,9,468
11,23,10,324
11,23,11,506
11,23,12,882
11,23,13,62
11,23,14,458
11,23,15,1716
11,23,16,268
11,23,17,1094
11,23,18,2408
11,23,19,716
11,23,20,2498
11,23,21,664
11,23,22,720
11,23,23,442
11,23,24,4104
11,23,25,2046
11,23,26,208
11,23,27,628
11,23,28,834
11,23,29,296
11,23,30,2666
11,23,31,296
11,23,32,942
11,23,33,1608
11,23,34,798
11,23,35,1122
11,23,36,1804
11,23,37,3152
11,23,38,480
11,23,39,1506
11,23,40,950
11,23,41,1340
11,23,42,510
11,23,43,2528
11,23,44,3854
11,23,45,454
11,23,46,1790
11,23,47,1268
11,23,48,114
11,23,49,410
11,23,50,542
11,23,51,96
11,23,52,1652
11,23,53,1970
11,23,54,218
11,23,55,1206
11,23,56,126
11,23,57,318
11,23,58,418
11,23,59,2792
11,23,60,1992
11,23,61,736
11,23,62,250
11,23,63,192
11,23,64,1250
11,23,65,2432
11,23,66,96
11,23,67,924
11,23,68,1458
11,23,69,3768
11,23,70,1194
11,23,71,2412
11,23,72,2740
11,23,73,1066
11,23,74,160
11,23,75,1308
11,23,76,558
11,23,77,1934
11,23,78,530
11,23,79,422
11,23,80,1760
11,23,81,424
11,23,82,2144
11,23,83,3240
11,23,84,1160
11,23,85,2596
11,23,86,672
11,23,87,528
11,23,88,1514
11,23,89,660
11,23,90,730
11,23,91,234
11,23,92,498
11,23,93,326
11,23,94,2084
11,23,95,230
11,23,96,2446
11,23,97,660
11,23,98,488
11,23,99,940
11,24,0,232
11,24,1,644
11,24,2,1100
11,24,3,808
11,24,4,1082
11,24,5,2602
11,24,6,78
11,24,7,3572
11,24,8,1020
11,24,9,1212
11,24,10,600
11,24,11,1154
11,24,12,974
11,24,13,2464
11,24,14,310
11,24,15,726
11,24,16,308
11,24,17,786
11,24,18,536
11,24,19,274
11,24,20,166
11,24,21,712
11,24,22,90
11,24,23,2360
11,24,24,390
11,24,25,2316
11,24,26,4692
11,24,27,1256
11,24,28,820
11,24,29,4524
11,24,30,696
11,24,31,604
11,24,32,296
11,24,33,168
11,24,34,2704
11,24,35,2250
11,24,36,688
11,24,37,1112
11,24,38,308
11,24,39,86
11,24,40,1284
11,24,41,2000
11,24,42,2412
11,24,43,1140
11,24,44,1232
11,24,45,600
11,24,46,570
11,24,47,82
11,24,48,390
11,24,49,1704
11,24,50,158
11,24,51,152
11,24,52,696
11,24,53,454
11,24,54,554
11,24,55,1062
11,24,56,392
11,24,57,1254
11,24,58,110
11,24,59,2588
11,24,60,2128
11,24,61,678
11,24,62,4680
11,24,63,716
11,24,64,1840
11,24,65,484
11,24,66,1492
11,24,67,266
11,24,68,946
11,24,69,128
11,24,70,298
11,24,71,7114
11,24,72,1644
11,24,73,154
11,24,74,1784
11,24,75,2034
11,24,76,932
11,24,77,448
11,24,78,868
11,24,79,1788
11,24,80,988
11,24,81,1126
11,24,82,2090
11,24,83,190
11,24,84,2594
11,24,85,1150
11,24,86,508
11,24,87,764
11,24,88,1368
11,24,89,348
11,24,90,1392
11,24,91,286
11,24,92,838
11,24,93,116
11,24,94,676
11,24,95,414
11,24,96,658
11,24,97,2120
11,24,98,3164
11,24,99,854
11,25,0,1916
11,25,1,2500
11,25,2,1414
11,25,3,1814
11,25,4,580
11,25,5,4178
11,25,6,3516
11,25,7,3586
11,25,8,5656
11,25,9,2088
11,25,10,602
11,25,11,1354
11,25,12,1270
11,25,13,814
11,25,14,1820
11,25,15,3008
11,25,16,1248
11,25,17,4494
11,25,18,228
11,25,19,1256
11,25,20,4590
11,25,21,1234
11,25,22,646
11,25,23,582
11,25,24,970
11,25,25,1488
11,25,26,678
11,25,27,386
11,25,28,1688
11,25,29,2850
11,25,30,1064
11,25,31,1200
11,25,32,1706
11,25,33,1958
11,25,34,1164
11,25,35,1534
11,25,36,342
11,25,37,4324
11,25,38,714
11,25,39,5210
11,25,40,1212
11,25,41,144
11,25,42,636
11,25,43,1768
11,25,44,3054
11,25,45,98
11,25,46,962
11,25,47,246
11,25,48,920
11,25,49,3942
11,25,50,4742
11,25,51,2440
11,25,52,490
11,25,53,512
11,25,54,544
11,25,55,1952
11,25,56,1112
11,25,57,922
11,25,58,278
11,25,59,4444
11,25,60,6484
11,25,61,1412
11,25,62,1148
11,25,63,5088
11,25,64,1204
11,25,65,916
11,25,66,1492
11,25,67,3586
11,25,68,418
11,25,69,1146
11,25,70,564
11,25,71,302
11,25,72,2012
11,25,73,2250
11,25,74,934
11,25,75,2238
11,25,76,580
11,25,77,1656
11,25,78,680
11,25,79,1364
11,25,80,528
11,25,81,1122
11,25,82,906
11,25,83,344
11,25,84,2754
11,25,85,1922
11,25,86,252
11,25,87,818
11,25,88,388
11,25,89,566
11,25,90,782
11,25,91,3282
11,25,92,1600
11,25,93,396
11,25,94,608
11,25,95,1092
11,25,96,6578
11,25,97,1918
11,25,98,506
11,25,99,956
11,26,0,2780
11,26,1,2180
11,26,2,1026
11,26,3,4708
11,26,4,1568
11,26,5,5316
11,26,6,5684
11,26,7,4750
11,26,8,9056
11,26,9,244
11,26,10,1152
11,26,11,4220
11,26,12,740
11,26,13,3610
11,26,14,550
11,26,15,5376
11,26,16,1840
11,26,17,308
11,26,18,936
11,26,19,382
11,26,20,1706
11,26,21,1850
11,26,22,2614
11,26,23,1134
11,26,24,1220
11,26,25,910
11,26,26,1160
11,26,27,4448
11,26,28,218
11,26,29,1046
11,26,30,2220
11,26,31,1730
11,26,32,1796
11,26,33,264
11,26,34,4618
11,26,35,5206
11,26,36,824
11,26,37,3266
11,26,38,1924
11,26,39,2536
11,26,40,9230
11,26,41,6112
11,26,42,3744
11,26,43,2934
11,26,44,3776
11,26,45,3152
11,26,46,3148
11,26,47,96
11,26,48,612
11,26,49,1598
11,26,50,2548
11,26,51,2018
11,26,52,618
11,26,53,3520
11,26,54,774
11,26,55,1682
11,26,56,1392
11,26,57,424
11,26,58,1182
11,26,59,2448
11,26,60,7108
11,26,61,382
11,26,62,2666
11,26,63,1410
11,26,64,156
11,26,65,3744
11,26,66,2040
11,26,67,326
11,26,68,7424
11,26,69,1374
11,26,70,1368
11,26,71,2970
11,26,72,2064
11,26,73,602
11,26,74,2262
11,26,75,546
11,26,76,682
11,26,77,10166
11,26,78,2472
11,26,79,214
11,26,80,2772
11,26,81,4238
11,26,82,2714
11,26,83,3992
11,26,84,1498
